word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
a point of safe return,,,n. 安全返航点,,,,,0,0,,,
a point of vantage,,,有利地位,,,,,0,0,,,
a point of view,,,观点,,,,,0,0,,,
a pole brace,,,电桿拉线,,,,,0,0,,,
a political arena,,,n. 政治舞台,,,,,0,0,,,
a poor fish,,,"可怜的家伙,可怜虫",,,,,0,0,,,
a poor snake,,,"穷苦人,做苦力的人",,,,,0,0,,,
a portable radio,,,便携式收音机,,,,,0,0,,,
a portion of,,,"一部分的…;一份,一客",,,,,0,0,,,
a position of eminence,,,显赫的地位,,,,,0,0,,,
a posteriori,," Characterizing that kind of reasoning which derives\n   propositions from the observation of facts, or by generalizations from\n   facts arrives at principles and definitions, or infers causes from\n   effects. This is the reverse of a priori reasoning.\n Applied to knowledge which is based upon or derived\n   from facts through induction or experiment; inductive or empirical.","[计] 后验的, 凭经验的, 归纳的",,,,,0,0,,,
a posteriori estimation,,,[计] 后验估计,,,,,0,0,,,
a pound of flesh,,,合法不合理的事,,,,,0,0,,,
a pound to a penny,,,"十有八九,可能性极大",,,,,0,0,,,
a power of,,,"极大的,很多",,,,,0,0,,,
a power of attorney,,,"n. 委託书,代理权",,,,,0,0,,,
a powre supply,,,[电] A电源,,,,,0,0,,,
A pox on him,,,他该死,,,,,0,0,,,
a practical joke,,,恶作剧,,,,,0,0,,,
a practicing doctor,,,开业医生,,,,,0,0,,,
a preface from the pen of,,,由…代写的序言,,,,,0,0,,,
a prescription against,,,治疗…的药方,,,,,0,0,,,
a press interview,,,记者採访,,,,,0,0,,,
a pretty go,,,"怪事,奇怪",,,,,0,0,,,
a pretty hash,,,"乱七八糟,一团糟",,,,,0,0,,,
a pretty kettle of fish,,,"一团糟,一塌煳涂",,,,,0,0,,,
a pretty mess,,,"一蹋煳涂,乱七八糟",,,,,0,0,,,
a pretty packet,,,一大笔钱,,,,,0,0,,,
a pretty pass,,,困境,,,,,0,0,,,
a pretty penny,,,"一大笔钱,相当可观的一笔钱",,,,,0,0,,,
a price list,,,价目表,,,,,0,0,,,
a priest of Bacchus,,,酒鬼,,,,,0,0,,,
a primary rainbow,,,虹,,,,,0,0,,,
a priori,.eiprai'ɒ:rai," Characterizing that kind of reasoning which deduces\n   consequences from definitions formed, or principles assumed, or which\n   infers effects from causes previously known; deductive or deductively.\n   The reverse of a posteriori.\n Applied to knowledge and conceptions assumed, or\n   presupposed, as prior to experience, in order to make experience\n   rational or possible.","由因及果的, 演绎的, 先验的\n[法] 公理的, 自明的",,,,,0,0,,,
a priori limitation,,,[法] 预定限制,,,,,0,0,,,
a prison bird,,,"囚犯,惯犯",,,,,0,0,,,
a profound sleep,,,n. 酣睡,,,,,0,0,,,
a profusion of,,,"很多,大量",,,,,0,0,,,
a program parade,,,节目预告,,,,,0,0,,,
a protracted struggle,,,"长期斗争,持久战",,,,,0,0,,,
a public figure,,,"知名人士,抛头露面的人物,头面人物",,,,,0,0,,,
a pulp magazine,,,低级趣味的杂志,,,,,0,0,,,
a punch press,,,"冲床,冲孔机,打卡机",,,,,0,0,,,
a punching bag,,,供拳击用的沙袋,,,,,0,0,,,
a put-up job,,,"骗局, 圈套",,,,,0,0,,,
a putty medal,,,小奖赏,,,,,0,0,,,
a quantity of,,,"一些,若干",,,,,0,0,,,
a quarter of,,,四分之一的,,,,,0,0,,,
a queen of hearts,,,美人,,,,,0,0,,,
a queer bird,,,怪人,,,,,0,0,,,
a queer cat,,,怪人,,,,,0,0,,,
a queer fish,,,"疯子,怪人",,,,,0,0,,,
a queue of,,,"一队,一行,一长列…",,,,,0,0,,,
a quiver full of children,,,子女多的大家庭,,,,,0,0,,,
a quorum of athletes,,,一批优秀运动员,,,,,0,0,,,
a racing yacht,,,竞赛用快艇,,,,,0,0,,,
a radio ham,,,无线电业余爱好者,,,,,0,0,,,
a radio telephone,,,无线电话,,,,,0,0,,,
a rag doll,,,布娃娃,,,,,0,0,,,
a ragged school,,,"贫民学校,破烂的校学校",,,,,0,0,,,
a rail advice,,,铁路到货通知书,,,,,0,0,,,
a rail fence,,,"栅栏,篱笆",,,,,0,0,,,
a railway juncture,,,铁路枢纽站,,,,,0,0,,,
a rain check,,,留待天晴补看的票根;延期举行,,,,,0,0,,,
a rain of bullets,,,枪林弹雨,,,,,0,0,,,
a rain of congratulations,,,一连串的祝贺,,,,,0,0,,,
a rainbow of,,,"各种各样的..., 五颜六色的...",,,,,0,0,,,
a rainy day,,,"n. 雨天,穷困时",,,,,0,0,,,
a raise in salary,,,"加薪,加工资",,,,,0,0,,,
a random guess,,,"瞎猜,乱猜",,,,,0,0,,,
a random shot,,,"胡乱的射击,流弹",,,,,0,0,,,
a range of,ə reindʒ ɔv,, 一系列; 一些; 一套,,,,,0,0,,,
a rash advance,,,"鲁莽前进,冒进",,,,,0,0,,,
a rat leaving a sinking ship,,,n. 不能共患难的人,,,,,0,0,,,
a rat race,,,激烈的竞争,,,,,0,0,,,
a rave review,,,大加赞赏的评论,,,,,0,0,,,
a raw beginner,,,缺乏经验的生手,,,,,0,0,,,
a raw brick,,,砖坯,,,,,0,0,,,
a raw deal,,,不公平的对待,,,,,0,0,,,
a raw hand,,,"生手,新兵",,,,,0,0,,,
a ray of,,,"一线…,一丝…,少量…",,,,,0,0,,,
a ray of hope,,,一线希望,,,,,0,0,,,
a ray of truth,,,"一丝真理,有点道理",,,,,0,0,,,
a razor blade,,,刀片,,,,,0,0,,,
a reading list,,,阅读书目,,,,,0,0,,,
a real jam,,,"上等货,难得的享受",,,,,0,0,,,
a real treat,,,"真正的享受,真正快乐的事情",,,,,0,0,,,
a rear area,,,n. 后方,,,,,0,0,,,
a red letter day,,,"节日,假日,大喜日",,,,,0,0,,,
a reel of film,,,一盘影片,,,,,0,0,,,
a regular army,,,n. 正规军,,,,,0,0,,,
a regular banquet,,,豪华的宴会,,,,,0,0,,,
a regular pest,,,十足的坏蛋,,,,,0,0,,,
a regulating dam,,,拦洪坝,,,,,0,0,,,
a regulation game,,,正式比赛,,,,,0,0,,,
a reign of terror,,,恐怖统治,,,,,0,0,,,
a remedy against,,,防治…的药物,,,,,0,0,,,
a reminiscent mood,,,n. 怀旧情绪,,,,,0,0,,,
a remodelled army,,,经过改编的军队,,,,,0,0,,,
a required course,,,必修课,,,,,0,0,,,
a rescue party,,,抢救组,,,,,0,0,,,
a residence zone,,,住宅区,,,,,0,0,,,
a retaining fee,,,n. 律师费,,,,,0,0,,,
a retro,,,[经] 拖欠,,,,,0,0,,,
a rhetorical question,,,反问句,,,,,0,0,,,
a rich cake,,,重油蛋糕,,,,,0,0,,,
a right angle,,,n. 直角,,,,,0,0,,,
a right guy,,,可靠的人,,,,,0,0,,,
a riot of colour,,,"色彩缤纷,争芳斗妍",,,,,0,0,,,
a riot of sound,,,"声音嘈杂,人声鼎沸",,,,,0,0,,,
a road hog,,,"横冲直撞的司机,交通肇事者",,,,,0,0,,,
a roar of anger,,,一阵怒号,,,,,0,0,,,
a roar of laughter,,,一阵哄笑,,,,,0,0,,,
a Roland for an Oliver,,,"势均力敌, 以牙还牙",,,,,0,0,,,
a roll of,,,一卷,,,,,0,0,,,
a roll of film,,,一卷胶卷,,,,,0,0,,,
a roll of honor,,,阵亡将士名单,,,,,0,0,,,
a roll of the dice,,,"掷骰子,碰运气,可能性",,,,,0,0,,,
a roller bearing,,,滚柱轴承,,,,,0,0,,,
a rope of sand,,,"不牢固的结合, 无结果的事",,,,,0,0,,,
a rough diamond,,,"未加工的天然钻石, 外粗内秀之人",,,,,0,0,,,
a round of talks,,,一轮谈判,,,,,0,0,,,
a round of visits,,,一系列的访问;巡回出诊,,,,,0,0,,,
a round peg in a square hole,,,n. 不适宜担当某职务的人,,,,,0,0,,,
a rousing welcome,,,热烈欢迎,,,,,0,0,,,
a row of,,,"一排,一行",,,,,0,0,,,
a rum start,,,惊人的事情,,,,,0,0,,,
a rummage sale,,,"清仓拍卖, 捐赠品义卖",,,,,0,0,,,
a run for one's money,,,"花钱得到的满足, 激烈的竞争",,,,,0,0,,,
a running cold,,,流鼻涕的感冒,,,,,0,0,,,
a running commentary,,,当场连续的评述,,,,,0,0,,,
a running fire,,,"连发, 一连串的批评指责",,,,,0,0,,,
a rural area,,,n. 农村地区,,,,,0,0,,,
a sack of flour,,,一袋面粉,,,,,0,0,,,
a sacred cow,,,"n. 圣牛,神圣之物",,,,,0,0,,,
a sad dog,,,"放荡的人, 鲁莽的人",,,,,0,0,,,
a sad sack,,,"讨厌的女孩;好心办坏事的人,难相处的人",,,,,0,0,,,
a sailing boat,,,帆船,,,,,0,0,,,
a saliing ship,,,大帆船,,,,,0,0,,,
a saucy hat,,,俏丽的帽子,,,,,0,0,,,
a saucy smil,,,慧黠的微笑,,,,,0,0,,,
a savage lion,,,勐狮,,,,,0,0,,,
a saving grace,,,可取之处,,,,,0,0,,,
a score of,,,"二十,几十,许多…",,,,,0,0,,,
a scrap of paper,,,一张废纸,,,,,0,0,,,
a scrap of the pen,,,"大笔一挥,签字",,,,,0,0,,,
a scrape of the pen,,,"签字, 简单手令",,,,,0,0,,,
a scratch of pen,,,n. 签名,,,,,0,0,,,
a scratch of the pen,,,签名,,,,,0,0,,,
a scream of laughter,,,纵声大笑,,,,,0,0,,,
a sea battle,,,n. 海战,,,,,0,0,,,
a sea lawyer,,,鲨鱼;强词夺理的水手;斤斤计较者,,,,,0,0,,,
a sea of faces,,,人山人海,,,,,0,0,,,
a sea of fire,,,一片火海,,,,,0,0,,,
a sea of flames,,,一片火海,,,,,0,0,,,
a sea of troubles,,,无穷的烦恼,,,,,0,0,,,
a sea wolf,,,"海狼,狼鱼;海盗,潜艇",,,,,0,0,,,
a sealed book,,,"天书, 高深莫测的事物",,,,,0,0,,,
a second birth,,,再生,,,,,0,0,,,
a secondary rainbow,,,霓,,,,,0,0,,,
a sense of direction,,,辨别方向的能力,,,,,0,0,,,
a sensible change,,,显着的变化,,,,,0,0,,,
a sentence of lash,,,"鞭刑,笞刑",,,,,0,0,,,
a sequence of,,,"一个…的序列,一系列…",,,,,0,0,,,
a series of,,,"一系列..., 一批...",,,,,0,0,,,
a set of,,,"一组,一套,一副,一批,一连串",,,,,0,0,,,
a set of features,,,"容貌,五官",,,,,0,0,,,
a set of forks,,,一套餐叉,,,,,0,0,,,
a set of furniture,,,一套家具,,,,,0,0,,,
a set phrase,,,"固定短语,固定搭配,词组",,,,,0,0,,,
a shade,,,一点点,,,,,0,0,,,
a shade of,,,"些许,少许的…",,,,,0,0,,,
a shade of difference,,,"细微区别,微小区别",,,,,0,0,,,
a shadow cabinet,,,影子内阁,,,,,0,0,,,
a sham battle,,,n. 军事演习,,,,,0,0,,,
a sham fight,,,"模拟战斗,军事演习",,,,,0,0,,,
a share,,,[经] A种股票,,,,,0,0,,,
a sharp angle,,,n. 锐角,,,,,0,0,,,
a sheer fraud,,,彻头彻尾的骗局,,,,,0,0,,,
a sheet in the wind,,,"略有醉意,微醉",,,,,0,0,,,
a sheet of,,,"一片,一块,一张,一层",,,,,0,0,,,
a shipyard,,,"造船厂, 造般所",,,,,0,0,,,
a shopping list,,,购物单,,,,,0,0,,,
a short cut,,,"近路, 捷径",,,,,0,0,,,
a short shrift,,,"临终忏悔, 临死前的短暂时间",,,,,0,0,,,
a short time,,,一会儿,,,,,0,0,,,
a short while ago,,,方才,,,,,0,0,,,
a shot,,,射击\n开枪\n子弹\n射击手,,,,,0,0,,,
a shot in the arm,,,"兴奋剂,刺激因素",,,,,0,0,,,
a shot in the dark,,,"放黑枪;胡乱的猜测,瞎猜",,,,,0,0,,,
a shot in the locker,,,"备用金, 最后的办法, 最后一颗炮弹",,,,,0,0,,,
a shotgun marriage,,,"怀孕所迫的结婚, 强迫的结合",,,,,0,0,,,
a shoulder to cry on,,,患难时可以依赖的人或安慰,,,,,0,0,,,
a shower of stones,,,雨点般的石头,,,,,0,0,,,
a shy fish,,,"腼腆者,羞羞答答的家伙",,,,,0,0,,,
a sick market,,,萧条的市场,,,,,0,0,,,
a sidereal year,,,恒星年,,,,,0,0,,,
a sight for sore eyes,,,"悦目的景象,令人心旷神怡的景象,受欢迎的人,稀客",,,,,0,0,,,
a sight for the gods,,,"不寻常的东西, 惊人的场面",,,,,0,0,,,
a sightseeing,,,观光旅行,,,,,0,0,,,
a sign manual,,,"亲笔签名,手势",,,,,0,0,,,
a signal of distress,,,遇难信号,,,,,0,0,,,
a silver doctor,,,钓鱼用的假饵,,,,,0,0,,,
a silver tongue,,,流利的口才,,,,,0,0,,,
a simple diet,,,n. 粗茶淡饭,,,,,0,0,,,
a single,,,n. 单一\n[网络] 单可；单一的；单人间吗,,,,,0,0,,,
a single combat,,,n. 两人决斗,,,,,0,0,,,
a single woman,,,"n. 单身女子,老处女",,,,,0,0,,,
a sitting duck,,,易捕获的猎物,,,,,0,0,,,
a sixty-four dollar question,,,"最重要的问题, 最后也是最难的问题",,,,,0,0,,,
a skeleton at the feast,,,令人扫兴的事或人,,,,,0,0,,,
a skeleton in the closet,,,家丑,,,,,0,0,,,
a skeleton in the cupboard,,,家丑,,,,,0,0,,,
a skull and crossbones,,,n. 骷髅旗,,,,,0,0,,,
a slanging match,,,谩骂,,,,,0,0,,,
a slant of wind,,,n. 一阵顺风,,,,,0,0,,,
a slap in the face,,,"耳光, 突然的责备",,,,,0,0,,,
a slap on the back,,,"鼓励,促进,赞扬",,,,,0,0,,,
a slap on the wrist,,,轻微的处罚,,,,,0,0,,,
a slap-bang shop,,,小饭店,,,,,0,0,,,
a sleight of hand,,,"戏法, 魔术, 花招, 熟练的手法",,,,,0,0,,,
a slice of,,,"一片,一小块,一部分",,,,,0,0,,,
a slice of ham,,,一片火腿肉,,,,,0,0,,,
a slice of luck,,,一桩好运气,,,,,0,0,,,
a slip of a boy,,,瘦长的年轻男子,,,,,0,0,,,
a slip of a girl,,,瘦长的姑娘,,,,,0,0,,,
a slip of memory,,,"一时忘记,记错",,,,,0,0,,,
a slip of the lip,,,"口误,失言",,,,,0,0,,,
a slip of the pen,,,笔误,,,,,0,0,,,
a slip of the tongue,,,"失言, 口误",,,,,0,0,,,
a sly dog,,,"暗中偷欢的人, 偷鸡摸狗的人",,,,,0,0,,,
a smack in the eye,,,"一记耳光,突如其来的打击",,,,,0,0,,,
a small number of,,,少量的...,,,,,0,0,,,
a small proportion of,,,小部分...,,,,,0,0,,,
a smart few,,,"相当多,不少",,,,,0,0,,,
a smart guy,,,精明的家伙,,,,,0,0,,,
a smash hit,,,"巨大的成功,轰动",,,,,0,0,,,
a smooth article,,,圆滑的人,,,,,0,0,,,
a smooth face,,,"没胡子的脸, 一副讨好的面孔",,,,,0,0,,,
a snake,,,n. (Asnake)人名；(埃塞)阿斯纳克,,,,,0,0,,,
a snake in sb.'s bosom,,,对某人恩将仇报的人,,,,,0,0,,,
a snake in the bosom,,,"恩将仇报的家伙,忘恩负义者,养虎遗患",,,,,0,0,,,
a snake in the grass,,,潜伏的危险,,,,,0,0,,,
a solar year,,,太阳年,,,,,0,0,,,
a soldier of fortune,,,兵痞,,,,,0,0,,,
a soldier's battle,,,勇气和力量的较量,,,,,0,0,,,
a son of Adam,,,"男人, 男孩",,,,,0,0,,,
a son of Bacchus,,,酒鬼,,,,,0,0,,,
a son of dripping,,,厨子,,,,,0,0,,,
a son of ebony,,,黑人,,,,,0,0,,,
a son of Momus,,,滑稽的人,,,,,0,0,,,
a son of the morning,,,n. 趁早赶路的人,,,,,0,0,,,
a son of the soil,,,"本地人, 农民",,,,,0,0,,,
a song and dance,,,"歌舞表演, 遁词, 废话",,,,,0,0,,,
a song hit,,,流行歌曲,,,,,0,0,,,
a sop in the pan,,,油煎面包,,,,,0,0,,,
a sore point,,,"痛处,隐衷;要害",,,,,0,0,,,
a sore spot,,,"痛处,隐衷;要害",,,,,0,0,,,
a sorry sight,,,"难看的样子,悲惨的景象",,,,,0,0,,,
a sort of,,,"一种,某种,勉强称得上的…",,,,,0,0,,,
a soul radio station,,,黑人广播电台,,,,,0,0,,,
a sound mind in a sound body,,,n. 有健康的身体才有健康的精神,,,,,0,0,,,
a sounding balloon,,,探测气球,,,,,0,0,,,
a span of,,,一段…,,,,,0,0,,,
a spark of,,,"一点儿,丝毫",,,,,0,0,,,
a spark of interest,,,一点点兴趣,,,,,0,0,,,
a speaking acquaintance,,,n. 见面聊几句的朋友,,,,,0,0,,,
a special administrative area,,,n. 专区,,,,,0,0,,,
a species of,,,"一种,一类",,,,,0,0,,,
a speech disorder,,,语言障碍,,,,,0,0,,,
a spent bullet,,,强弩之末,,,,,0,0,,,
a spiral stair,,,螺旋式楼梯,,,,,0,0,,,
a split second,,,"一剎那,一瞬间,顷刻,片刻",,,,,0,0,,,
a spot of,,,a. 少量的,,,,,0,0,,,
a spring chicken,,,"没有经验的年轻人,黄毛丫头",,,,,0,0,,,
a spy glass,,,小型望远镜,,,,,0,0,,,
a square deal,,,公平的对待,,,,,0,0,,,
a square meal,,,充足的饭菜,,,,,0,0,,,
a square yard,,,一平方码,,,,,0,0,,,
a stab in the back,,,"诽谤, 伤人暗箭",,,,,0,0,,,
a stack of bones,,,"骨瘦如柴的人,瘦骨嶙峋的马",,,,,0,0,,,
a stack of people,,,一大群人,,,,,0,0,,,
a staff lecture,,,"职工讲座,为职工开设的课程",,,,,0,0,,,
a staff member,,,一个职员,,,,,0,0,,,
a staff of domestic,,,一群仆人,,,,,0,0,,,
a stage,,,[机] A阶树脂,,,,,0,0,,,
a stage pose,,,"舞台姿势,亮相",,,,,0,0,,,
a stamp mill,,,捣碎机,,,,,0,0,,,
a stand of colors,,,军旗,,,,,0,0,,,
a standing army,,,n. 常备军,,,,,0,0,,,
a standing joke,,,"笑柄, 总被嘲笑",,,,,0,0,,,
a startling find,,,惊人的发现,,,,,0,0,,,
a state banquet,,,国宴,,,,,0,0,,,
a state of disorder,,,混乱状态,,,,,0,0,,,
a state of siege,,,戒严状态,,,,,0,0,,,
a steal mill,,,轧钢厂,,,,,0,0,,,
a step forward,,,前进一步,,,,,0,0,,,
a stiff neck,,,固执,,,,,0,0,,,
a stock joke,,,陈腐的笑话,,,,,0,0,,,
a stock of,,,"储存的,一批",,,,,0,0,,,
a stony gaze,,,冷眼凝视,,,,,0,0,,,
a stool of repentance,,,悔罪席,,,,,0,0,,,
a stool pigeon,,,"能够把别的鸽带回家的鸽子;诱骗者;密探,奸细,眼线",,,,,0,0,,,
a storage dam,,,蓄水闸,,,,,0,0,,,
a store keeper,,,店主,,,,,0,0,,,
a store of goods,,,许多货物,,,,,0,0,,,
a store of preserves,,,大量的蜜饯,,,,,0,0,,,
a storm in a teacup,,,"小题大作, 大惊小怪",,,,,0,0,,,
a storm of,,,"暴风雨般的,勐烈的一阵",,,,,0,0,,,
a storm of anger,,,"一阵狂怒,怒气冲冲",,,,,0,0,,,
a story interview,,,新闻採访,,,,,0,0,,,
a straight angle,,,n. 平角,,,,,0,0,,,
a straight eye,,,能看出某物是否直的眼力,,,,,0,0,,,
a straight fight,,,一对一的竞选,,,,,0,0,,,
a straight race,,,全力以赴的竞赛,,,,,0,0,,,
a strain of,,,"一点点,有点,些许…",,,,,0,0,,,
a strange particle,,,奇异粒子,,,,,0,0,,,
a straw boss,,,n. 工头助手,,,,,0,0,,,
a straw in the wind,,,"蹟象,苗头,先兆,预兆",,,,,0,0,,,
a straw poll,,,"民意测验,假投票,非正式投票",,,,,0,0,,,
a streak of,,,"一道,一条,一系列,一点点,些许…",,,,,0,0,,,
a streak of bad luck,,,一连串厄运,,,,,0,0,,,
a streak of lightning,,,一道闪电,,,,,0,0,,,
a stream of,,,一连串的...,,,,,0,0,,,
a street battle,,,n. 巷战,,,,,0,0,,,
a string of,ə striŋ ɔv,,n. 一串的，一系列，一批; 一连串,,,,,0,0,,,
a string to it,,,附带条件,,,,,0,0,,,
a strip of,,,"一条,狭长的一块",,,,,0,0,,,
a stroke above,,,"比…高明一些,胜人一筹",,,,,0,0,,,
A student,,,一位学生,,,,,0,0,,,
a stuffed shirt,,,"自命不凡者,自负而又无能的人,华而不实的家伙",,,,,0,0,,,
a stumbling block,,,n. 绊脚石,,,,,0,0,,,
a subject bibliography,,,按学科分类的参考书目,,,,,0,0,,,
a submillimeter wave,,,[无]亚毫米波,,,,,0,0,,,
a succession of,,,"一系列,一连串,接连不断的",,,,,0,0,,,
a sudden eruption of anger,,,勃然大怒,,,,,0,0,,,
a suit of,,,"一套,一副",,,,,0,0,,,
a suite of apartment,,,一套公寓,,,,,0,0,,,
a summer residence,,,避暑别墅,,,,,0,0,,,
a summer retreat,,,避暑山庄,,,,,0,0,,,
a supply,,,[电] A电源,,,,,0,0,,,
a supplymentary angle,,,n. 补角,,,,,0,0,,,
a sure find,,,"必定能找到的猎物藏身处,必定能找到的人或物",,,,,0,0,,,
a sure warrant of success,,,成功的可靠保证,,,,,0,0,,,
a surge of,,,"汹涌澎湃的,高涨的",,,,,0,0,,,
a surging crowd,,,"蜂拥的人群,潮水般的人群",,,,,0,0,,,
a surprise packet,,,"内容出人意料的小包;意想不到的事情,惊喜",,,,,0,0,,,
a swarm of,,,"一大群,蜂拥而至的",,,,,0,0,,,
a swell at tennis,,,网球好手,,,,,0,0,,,
a swell cat,,,好家伙,,,,,0,0,,,
a swelled head,,,"骄傲,忘乎所以",,,,,0,0,,,
a swing around the circle,,,发表政见的巡回旅行,,,,,0,0,,,
a swollen opinion of,,,"自视过高, 自高自大",,,,,0,0,,,
a tad,,,一点点,,,,,0,0,,,
a tale of a tub,,,无稽之谈,,,,,0,0,,,
a tank for swimming,,,游泳池,,,,,0,0,,,
a tea fight,,,茶话会,,,,,0,0,,,
a tea hound,,,"爱交际的男人,女人气的男人;吸毒成瘾的人",,,,,0,0,,,
a team of,,,"一队,一组…",,,,,0,0,,,
a telegraph blank,,,电报稿纸,,,,,0,0,,,
a television mast,,,"电视天线,电视塔",,,,,0,0,,,
a tempest in a barrel,,,小题大作,,,,,0,0,,,
a tempest in a teapot,,,"小题大作,大惊小怪,轩然大波",,,,,0,0,,,
a tempest of applause,,,暴风雨般的掌声,,,,,0,0,,,
a tempo,ɑ: ˈtempəʊ,, （音乐术语）回原速,,,,,0,0,,,
a tender spot,,,痛处,,,,,0,0,,,
a tennis lawn,,,网球场,,,,,0,0,,,
a tergo,ɑ:'tεəɡəu,," 从背后；在背后, 在后面",,,,,0,0,,,
a thick growth of bushes,,,浓密的灌丛,,,,,0,0,,,
a thing of naught,,,毫无价值的东西,,,,,0,0,,,
a thing of the past,,,"过时的事物,历史",,,,,0,0,,,
a thing of yesterday,,,"最近的事, 最近的东西",,,,,0,0,,,
a thorn in sb.'s flesh,,,"眼中钉, 肉中刺",,,,,0,0,,,
a thorn in the flesh,,,"肉中刺,眼中钉;使某人苦恼的事情",,,,,0,0,,,
a thought,,,"稍许, 一点点, 少量",,,,,0,0,,,
a thousand and one,,,"一千零一, 许许多多",,,,,0,0,,,
a thousand times easier than,,,比...容易千万倍,,,,,0,0,,,
a thousand to one,,,"千对一, 几乎绝对的",,,,,0,0,,,
a thread of hope,,,一线希望,,,,,0,0,,,
a throb of pain,,,一阵痛苦,,,,,0,0,,,
a tidal wave of crime,,,犯罪率高涨,,,,,0,0,,,
a tie vote,,,相等的票数,,,,,0,0,,,
a tight match,,,势均力敌的比赛,,,,,0,0,,,
a time bill,,,"时间表,时刻表",,,,,0,0,,,
a tin god,,,"受到过分尊敬的人,自命不凡者",,,,,0,0,,,
a tip of the iceberg,,,冰山露出水面的小尖顶;小中见大的征兆,,,,,0,0,,,
a toad under a hammer,,,经常受压迫的人,,,,,0,0,,,
a tongue not understanded of the people,,,n. 外国话,,,,,0,0,,,
a tool shed,,,"工具棚,工具房",,,,,0,0,,,
a total,,,n. 总数为,,,,,0,0,,,
a total of,,,"总计为,总共…",,,,,0,0,,,
a touch,ə tʌtʃ,," 略微, 稍许",,,,,0,0,,,
a tough guy,,,硬汉,,,,,0,0,,,
a tough nut,,,"大胆果断的人, 暴躁的人",,,,,0,0,,,
a tough nut to crack,,,"棘手的问题,难以对付的人",,,,,0,0,,,
a tour of duty,,,"值班, 值日勤务",,,,,0,0,,,
a tower of strength,,,中流砥柱,,,,,0,0,,,
